alpha,T_max,T_exp,T_scale,objective1,objective2
0.1,0.0,0.109921366,0.36425224,13.876191850593498,9.843757978721499
0.1,0.0,0.16518813,0.38399547,19.029946092597733,9.411576931185527
0.1,0.0,0.088965654,0.35995337,21.398961195512744,8.882633306644268
0.1,0.0,0.10758403,0.3648806,14.259497107466462,9.410304003351486
0.1,0.0,0.08228281,0.35573372,14.867911604830146,8.577624908045937
0.1,0.0,0.09706198,0.36338893,29.015454885982873,8.257901024872481
0.1,0.0,0.08082314,0.35883424,24.06840795251627,8.49445089744088
0.1,0.0,0.08006837,0.35449922,17.100084090978285,8.82629192130401
0.1,0.0,0.08746824,0.36060712,30.64110875448539,7.859751391453655
0.1,0.0,0.088866584,0.3589021,25.982324810987762,9.280842679878992
0.1,0.0,0.08538043,0.35738975,13.155023137733492,9.369623354472603
0.1,0.0,0.14608045,0.377312,12.652252628097994,9.7953590920543
0.1,0.0,0.09965775,0.36560667,21.916839518217,9.079929461994379
0.1,0.0,0.14483471,0.37719268,29.590072865547587,10.91709807833427
0.1,0.0,0.1887722,0.39124793,17.46074953969406,10.120741883811924
0.1,0.0,0.08238204,0.35623622,15.956072288313722,7.132673414154819
0.1,0.0,0.16818129,0.38481867,26.403698948980118,8.101880544505182
0.1,0.0,0.13076648,0.37136337,18.66044460852356,9.500077856494892
0.1,0.0,0.083027534,0.35542598,13.324751858120747,9.913153043398125
0.1,0.0,0.13273121,0.37375364,15.078057934107033,9.65773612677666
0.1,0.0,0.09722522,0.36139756,21.006769658119282,10.508410906883368
0.1,0.0,0.08096662,0.3526245,30.868049593528607,9.637763041120172
0.1,0.0,0.17569803,0.38700497,21.473633135183068,9.382442351527175
0.1,0.0,0.073557824,0.35581312,21.354771715823198,9.435808782107001
0.1,0.0,0.08883169,0.35474938,21.023608015920026,8.753575948853753
0.1,0.0,0.10741005,0.3649341,12.803107078676554,8.542981442440936
0.1,0.0,0.12068838,0.36770818,12.230883496447404,8.083232417783732
0.1,0.0,0.08683048,0.35869417,17.895846690498555,7.7334510224763395
0.1,0.0,0.18350439,0.38947335,15.569214824060614,8.528183410333764
0.1,0.0,0.09389272,0.36485875,31.37663009923213,9.612243744011606
0.1,0.0,0.07588729,0.35455573,21.66828656058698,10.382109792388187
0.1,0.0,0.08181978,0.3571273,17.825401492919415,8.063331639097818
0.1,0.0,0.076956466,0.3552994,28.030849185525643,7.829842999861504
0.1,0.0,0.14478594,0.3775384,18.878289349253826,9.618309033559843
0.1,0.0,0.09494229,0.3605848,17.202333088860385,8.919416533191646
0.1,0.0,0.12908024,0.37372962,25.483982208878324,7.792816608970937
0.1,0.0,0.16587761,0.38416934,13.512680796232296,9.725685909723428
0.1,0.0,0.09963742,0.36227712,21.097553762420752,8.95060185526175
0.1,0.0,0.07548954,0.35567462,16.704925769089463,7.415794612022086
0.1,0.0,0.07700502,0.35771674,26.786066351939482,7.981846521288366
0.1,0.0,0.07789847,0.3570203,26.029167871492465,8.19364834543959
0.1,0.0,0.09195029,0.36102033,23.690359610237987,8.483415695033312
0.1,0.0,0.08173133,0.35616368,13.246055900896021,10.269539896272494
0.2,0.10000002,1.6593447,0.009999993,4.724620080112303,0.19479563503615174
0.2,0.10000002,1.659445,0.009999993,3.0436784521671556,0.19443333492114154
0.2,0.10000002,1.659375,0.009999993,3.503929164845274,0.19448679621769618
0.2,0.10000002,1.6594201,0.009999993,3.5408169895891852,0.1942637845747827
0.2,0.10000002,1.6593548,0.009999993,4.932509861561092,0.1951014550988899
0.2,0.10000002,1.6593512,0.009999993,4.41062710463008,0.195380183090918
0.2,0.10000002,1.6593795,0.009999993,4.002752446805079,0.19449107549296435
0.2,0.10000002,1.6593988,0.009999993,3.3928447667451023,0.19468095760692075
0.2,0.10000002,1.6593801,0.009999993,4.180961722560013,0.1942913893746435
0.2,0.10000002,1.659365,0.009999993,5.40286986379024,0.1952121436583015
0.2,0.10000002,1.6593657,0.009999993,7.63388182276258,0.1939684530897267
0.2,0.10000002,1.6594243,0.009999993,3.9812821926029356,0.19459689138002303
0.2,0.10000002,1.6594293,0.009999993,3.3087931270452846,0.1939350305216564
0.2,0.10000002,1.6593964,0.009999993,3.6659765181357393,0.19423099038854302
0.2,0.10000002,1.6593888,0.009999993,4.243739115022496,0.19478104485648248
0.2,0.10000002,1.6593646,0.009999993,3.2961069850235925,0.19496859423341287
0.2,0.10000002,1.6593614,0.009999993,3.1753813719531583,0.19520034694025665
0.2,0.10000002,1.6593819,0.009999993,3.719754023456519,0.19464807323548952
0.2,0.10000002,1.6593874,0.009999993,2.798940427268574,0.1951174883450928
0.2,0.10000002,1.6593714,0.009999993,3.283993272981683,0.19484152508368946
0.2,0.10000002,1.6593548,0.009999993,4.578759594061648,0.19469652928176157
0.2,0.10000002,1.6593782,0.009999993,8.7011185074988,0.19458366194724533
0.2,0.10000002,1.659404,0.009999993,3.3118454137725437,0.1946831057520238
0.2,0.10000002,1.659414,0.009999993,3.4926468973965803,0.193977938453973
0.2,0.10000002,1.6594294,0.009999993,3.984478035596618,0.19466691708145104
0.2,0.10000002,1.6593765,0.009999993,4.5812156523086465,0.19444559556782398
0.2,0.10000002,1.6593548,0.009999993,2.9179369015320122,0.19527096904743083
0.2,0.10000002,1.6593686,0.009999993,4.091510764052019,0.194946522781469
0.2,0.10000002,1.6594234,0.009999993,3.776582641259219,0.1940025988559889
0.2,0.10000002,1.6593846,0.009999993,3.0101625262433145,0.194614783094061
0.2,0.10000002,1.6593525,0.009999993,4.5818265111612195,0.19458229853339046
0.2,0.10000002,1.6594119,0.009999993,2.8607375406492164,0.19457102033521292
0.2,0.10000002,1.6593673,0.009999993,5.0803256862197115,0.19376595883874656
0.2,0.10000002,1.6593989,0.009999993,3.399051521430146,0.1944932745958518
0.2,0.10000002,1.65942,0.009999993,3.449746846819573,0.19420618298399275
0.2,0.10000002,1.6593425,0.009999993,4.084060266290939,0.19463835026963466
0.2,0.10000002,1.6593714,0.009999993,3.8007020314476234,0.19502741837489118
0.2,0.10000002,1.659406,0.009999993,4.1402565619261305,0.19429968581438828
0.2,0.10000002,1.6593663,0.009999993,4.646491508451999,0.19488135855016278
0.2,0.10000002,1.6594235,0.009999993,3.120178494101404,0.19449352218012886
0.2,0.10000002,1.6594216,0.009999993,3.3890156514663086,0.19434050658814706
0.2,0.10000002,1.659394,0.009999993,2.9023500863427505,0.19506103390564714
0.2,0.10000002,1.659372,0.009999993,2.8628693107149825,0.1951282708790556
0.2,0.10000002,1.6594512,0.009999993,2.5283008326926524,0.19473845207488275
0.2,0.10000002,1.6593596,0.009999993,3.787345501368756,0.19474938289540047
0.2,0.10000002,1.6593279,0.009999993,3.6242895536275763,0.19473366330941094
0.2,0.10000002,1.6593878,0.009999993,3.458857343179752,0.19478636882329378
0.2,0.10000002,1.6594071,0.009999993,3.5063393333024817,0.19450834637713285
0.2,0.10000002,1.6593283,0.009999993,3.147886955534344,0.1948173187361336
0.2,0.10000002,1.6593714,0.009999993,5.158125490773094,0.19490440000100787
0.2,0.10000002,1.659496,0.009999993,3.0255225872319387,0.19366406487477042
0.2,0.10000002,1.6593983,0.009999993,4.094950051067028,0.1949089795410395
0.2,0.10000002,1.6594304,0.009999993,3.5674902155959853,0.19425045690657303
0.2,0.10000002,1.6594303,0.009999993,2.7581580973545634,0.19473300526872406
0.2,0.10000002,1.6594332,0.009999993,5.796482912364329,0.19437798507553516
0.2,0.10000002,1.6594095,0.009999993,4.3592295330221935,0.19441537634798142
0.2,0.10000002,1.6594179,0.009999993,2.608844243258978,0.19426034290682886
0.2,0.10000002,1.659424,0.009999993,2.757294181999502,0.1944432604105672
0.2,0.10000002,1.6594003,0.009999993,3.375465542861389,0.19423764683053502
0.2,0.10000002,1.6593791,0.009999993,4.085673734861143,0.19422458162094702
0.2,0.10000002,1.6594191,0.009999993,5.386076229834797,0.19461795974312643
0.2,0.10000002,1.6593971,0.009999993,3.093008303863192,0.19483887968266866
0.2,0.10000002,1.6594086,0.009999993,2.8567306956655676,0.19512973980057768
0.2,0.10000002,1.6594319,0.009999993,2.998850940910405,0.19453729962873934
0.2,0.10000002,1.659408,0.009999993,3.004050772034621,0.19484270815794136
0.2,0.10000002,1.6594,0.009999993,3.8441585113475334,0.19429148950544914
0.2,0.10000002,1.6593617,0.009999993,5.30481238259817,0.1943253966520543
0.2,0.10000002,1.6594304,0.009999993,3.094793938331256,0.19486859454126124
0.2,0.10000002,1.6594169,0.009999993,4.067300800705497,0.19475558845329097
0.2,0.10000002,1.6593968,0.009999993,3.3107258905177583,0.19481172988437082
0.2,0.10000002,1.6594075,0.009999993,4.6748202200149045,0.1949122971486411
0.2,0.10000002,1.6593957,0.009999993,3.8415742584264363,0.1946424039347859
0.2,0.10000002,1.6593479,0.009999993,4.37129852895287,0.19506040031032681
0.2,0.10000002,1.65937,0.009999993,5.322397623037719,0.19485356554002145
0.2,0.10000002,1.6593926,0.009999993,3.9522110619585704,0.19476678641307285
0.2,0.10000002,1.6594008,0.009999993,2.871588803480316,0.19499704192378062
0.2,0.10000002,1.6594113,0.009999993,3.268755011983178,0.19506627514389252
0.2,0.10000002,1.6594186,0.009999993,2.9756990276107884,0.19498083856993526
0.2,0.10000002,1.6593813,0.009999993,4.201015589465258,0.1947618848322158
0.2,0.10000002,1.6593643,0.009999993,4.912429454251386,0.19474921242360832
0.2,0.10000002,1.6593891,0.009999993,4.592929638289855,0.19408816667953463
0.2,0.10000002,1.6593695,0.009999993,3.0876162085758874,0.19486957697096016
0.2,0.10000002,1.6594422,0.009999993,3.366174206559064,0.19411315212414126
0.2,0.10000002,1.6594433,0.009999993,2.6742809331840975,0.19427046319481703
0.2,0.10000002,1.6594207,0.009999993,2.849900946671633,0.19473742439876957
0.2,0.10000002,1.6594031,0.009999993,2.907019963641348,0.19497545454564164
0.2,0.10000002,1.6594496,0.009999993,3.0765698520289693,0.1937820827009583
0.2,0.10000002,1.6593841,0.009999993,4.821283134336291,0.19421823359114934
0.2,0.10000002,1.6593481,0.009999993,4.402915901399732,0.19444653612773474
0.2,0.10000002,1.6593677,0.009999993,3.496285566787527,0.19463085885508793
0.2,0.10000002,1.6593932,0.009999993,2.9610448458357013,0.19479883331106812
0.2,0.10000002,1.6593965,0.009999993,4.445293400294989,0.1942202347923385
0.2,0.10000002,1.6593204,0.009999993,7.6168232898213,0.19375628803106953
0.2,0.10000002,1.6594207,0.009999993,2.735186115055843,0.19432745503322124
0.2,0.10000002,1.659411,0.009999993,2.9249387680651653,0.19465478552152463
0.2,0.10000002,1.6594256,0.009999993,2.876649721896878,0.19436151688251055
0.2,0.10000002,1.6593971,0.009999993,2.5945844179593696,0.19553969944041383
0.2,0.10000002,1.6593485,0.009999993,3.4151721311185543,0.1948757274165772
0.2,0.10000002,1.6594095,0.009999993,5.556835098455105,0.19443101747533792
0.2,0.10000002,1.6594453,0.009999993,3.5678110015809232,0.19422259825176952
0.3,0.10000002,2.0174353,0.009999993,3.5440736051864286,0.194078419656688
0.3,0.10000002,2.0175872,0.009999993,4.710292854318463,0.19504475595713186
0.3,0.10000002,2.0165646,0.009999993,4.343819064020184,0.19401548829716625
0.3,0.10000002,2.0161343,0.009999993,3.111865147624636,0.1945660857036316
0.3,0.10000002,2.0178685,0.009999993,5.589422362363813,0.1941933081828518
0.3,0.10000002,2.016223,0.009999993,3.3804004195849386,0.19487359805547455
0.3,0.10000002,2.01751,0.009999993,4.323261721021746,0.1945771415444755
0.3,0.10000002,2.0170753,0.009999993,3.02599901705101,0.19477089199337286
0.3,0.10000002,2.0163608,0.009999993,3.094643336962355,0.19440368096065214
0.3,0.10000002,2.0168793,0.009999993,3.553339083723409,0.19498393887779678
0.3,0.10000002,2.0170703,0.009999993,3.6237561458741094,0.19480212475298309
0.3,0.10000002,2.016442,0.009999993,2.987810535024956,0.19452795442308785
0.3,0.10000002,2.0174632,0.009999993,3.34329036690295,0.1943483686671813
0.3,0.10000002,2.0166335,0.009999993,2.655086499360398,0.19475235837459098
0.3,0.10000002,2.0170047,0.009999993,3.8345084521594632,0.19435732566952205
0.3,0.10000002,2.0170038,0.009999993,5.781788226907894,0.1944090494588051
0.3,0.10000002,2.0171824,0.009999993,3.349763477569912,0.1944299288808544
0.3,0.10000002,2.016436,0.009999993,2.835465284787715,0.19429222047828038
0.3,0.10000002,2.0173342,0.009999993,5.224934869272887,0.19420656552275514
0.3,0.10000002,2.0166066,0.009999993,3.130159268141865,0.1944977112566485
0.3,0.10000002,2.017068,0.009999993,3.769520931193639,0.19444320616444405
0.3,0.10000002,2.017173,0.009999993,3.6481508292873612,0.1936402152613201
0.3,0.10000002,2.0177631,0.009999993,4.305339072337907,0.19402316655831686
0.3,0.10000002,2.0164535,0.009999993,2.9890319912882872,0.19509653162627022
0.3,0.10000002,2.017418,0.009999993,3.455952520446831,0.1938350197281168
0.3,0.10000002,2.0171518,0.009999993,3.6955184816164914,0.19439001398499808
0.3,0.10000002,2.016287,0.009999993,3.02215550982365,0.19492847382749967
0.3,0.10000002,2.0174017,0.009999993,3.6011814902723636,0.19395818795775635
0.3,0.10000002,2.0157573,0.009999993,2.261232669073619,0.1950687611048168
0.3,0.10000002,2.0178933,0.009999993,4.693290560320472,0.1948373940425158
0.3,0.10000002,2.0170782,0.009999993,3.4364974331370957,0.19369214347104166
0.3,0.10000002,2.0164073,0.009999993,3.1478107634327213,0.19433754617179233
0.3,0.10000002,2.0165713,0.009999993,2.6911834067633555,0.19465930780973753
0.3,0.10000002,2.0167398,0.009999993,4.428745838989522,0.19415006816389863
0.3,0.10000002,2.0172002,0.009999993,4.274147292510523,0.1939598944461952
0.3,0.10000002,2.0171566,0.009999993,4.2085998859999325,0.19439260821009988
0.3,0.10000002,2.017369,0.009999993,4.073764389977548,0.19473682806366754
0.3,0.10000002,2.0166678,0.009999993,3.0799529677956428,0.19461773048817327
0.3,0.10000002,2.0159624,0.009999993,2.45700434663617,0.1947420436454289
0.3,0.10000002,2.0173213,0.009999993,5.286450739998345,0.19444764043035115
0.3,0.10000002,2.0163949,0.009999993,2.849310256966746,0.19431340202264202
0.3,0.10000002,2.0161822,0.009999993,4.773144610898838,0.19454822545611633
0.3,0.10000002,2.0172956,0.009999993,4.407371494001507,0.1952595067216383
0.3,0.10000002,2.0163817,0.009999993,2.607461814745659,0.19482874100323108
0.3,0.10000002,2.0174146,0.009999993,2.947440343515516,0.1944501563393435
0.3,0.10000002,2.0173776,0.009999993,3.6853820447591255,0.1939340459917909
0.3,0.10000002,2.0164292,0.009999993,3.364005123168136,0.19454648990296244
0.3,0.10000002,2.0165472,0.009999993,3.427985964896858,0.19459427247194566
0.3,0.10000002,2.0166345,0.009999993,3.4488379829934632,0.19441920976546487
0.3,0.10000002,2.0176287,0.009999993,3.986627880320612,0.19446955629957888
0.3,0.10000002,2.0170631,0.009999993,4.613562826167378,0.19496268637866762
0.3,0.10000002,2.0177433,0.009999993,5.793452634908818,0.1941060404631218
0.3,0.10000002,2.0159678,0.009999993,3.737994234688383,0.19460007912433536
0.3,0.10000002,2.0166345,0.009999993,3.038207786330117,0.19463662147754754
0.3,0.10000002,2.0166101,0.009999993,2.993288026803844,0.1943828879649108
0.3,0.10000002,2.0154996,0.009999993,2.4676929015218008,0.19503553531869536
0.3,0.10000002,2.0172918,0.009999993,4.389135280507761,0.194939297904267
0.3,0.10000002,2.01627,0.009999993,3.289119156162742,0.19492093184457557
0.3,0.10000002,2.0160627,0.009999993,2.5243234671255,0.19466850970032387
0.3,0.10000002,2.016715,0.009999993,3.4827635296374586,0.19446618996489812
0.3,0.10000002,2.0164814,0.009999993,3.4278418638048658,0.19383207231393665
0.3,0.10000002,2.0168436,0.009999993,4.023378184371005,0.1936343311797549
0.3,0.10000002,2.0159779,0.009999993,2.7606488371270017,0.1947364229147764
0.3,0.10000002,2.01696,0.009999993,3.563071742441902,0.1942516003519721
0.3,0.10000002,2.0175755,0.009999993,6.583854693075169,0.19475049694036245
0.3,0.10000002,2.0176234,0.009999993,4.378586212653372,0.19399211710529563
0.3,0.10000002,2.0173025,0.009999993,5.434629704182479,0.19464490840361026
0.3,0.10000002,2.0165713,0.009999993,6.514626390269106,0.19494051749927777
0.3,0.10000002,2.0175385,0.009999993,4.449583040932499,0.19412596088123546
0.3,0.10000002,2.0174725,0.009999993,3.82511120120198,0.19445110110575625
0.3,0.10000002,2.0173128,0.009999993,3.5088896743625098,0.19423744340271681
0.3,0.10000002,2.0169926,0.009999993,3.6421265176010014,0.19454662114102003
0.3,0.10000002,2.0171924,0.009999993,4.0497321982352465,0.19471286388836404
0.3,0.10000002,2.0157697,0.009999993,4.144028094687705,0.19453199771584145
0.3,0.10000002,2.017191,0.009999993,6.153816964342463,0.1943842571193651
0.3,0.10000002,2.0167923,0.009999993,3.1076224878979435,0.19442432046700894
